event_id,state,district,lat,lng,geology,year,label
NG/NOK/83N3/2017/22,Nagaland,Noklak,26.26175,95.103444,Not exposed,2017.0,2
NG/PRN/83G07/2017/10,Nagaland,Peren,25.4095,93.476639,"Shale, flaggy sandstone and calcareous rocks belonging to Disang",2017.0,2
NAG/WOK/83J/4/2016/0069,Nagaland,Wokha,26.069722,94.223444,Sandstone with intercalation of shale,2016.0,2
NG/PHE/83K14/2017/1,Nagaland,Phek,25.631833,94.750139,Volcanics of Ophiolite suites,2017.0,2
NG/PHE/83K6/2015/328,Nagaland,Phek,25.646,94.378,Shale dominated Disangs,2015.0,2
NG/MON/83N3/2017/13,Nagaland,Mon,26.420167,95.053833,Not exposed,2017.0,2
NA/PER/83G10/2020/3,Nagaland,Peren,25.51,93.71,Flaggy sandstone with subordinate shale rare coal,2020.0,2
NG/PHE/83K6/2015/320,Nagaland,Phek,25.692,94.444,Shale dominated Disangs,2015.0,2
NAG/KOH/83K1/2016/113,Nagaland,Kohima,25.878917,94.223889,Sandstone,2016.0,2
NG/KOH/83K2/2015/154,Nagaland,Kohima,25.682,94.131,Clay-rich colluvial material with embedded rock fragments.,2015.0,2
NAG/ZUN/83J12/2016/0005,Nagaland,Zunheboto,26.041525,94.523238,Shale,2016.0,2
NG/MOK/83J10/2017/4,Nagaland,Mokukchung,26.674139,94.74625,Shale,2017.0,2
NAG/WOK/83J/4/2016/0065,Nagaland,Wokha,26.152278,94.241056,Sandstone,2016.0,2
NAG/MOKH/83J08/2015/ 0112,Nagaland,Mokokchung,26.327167,94.508056,Sandstone and shale,2015.0,2
NAG/WOK/83J/4/2016/0084,Nagaland,Wokha,26.091861,94.101333,Friable sandstone with thin bands of shale,2016.0,2
NL/KOH/83K01/2014/50,Nagaland,Kohima,25.83889,94.15269,Variably weathered shale alternate thin bands of sandstone belonging to Disang group.,2014.0,2
NL/KOH/83K02/2014/38,Nagaland,Kohima,25.57086,94.17047,Shale dominant (Tertiary sedimentary rock). Disang group of rock.,2014.0,2
NAG/WOKH/83J08/2015/0053,Nagaland,Wokha,26.112194,94.259111,Weathered shale,2015.0,2
NAG/MOK/83J12/2017/0077,Nagaland,Mokokchung,26.220506,94.550504,Sandstone and shale,2017.0,2
NG/PHE/83K2/2015/56,Nagaland,Phek,25.669,94.218,Variably thick overburden resting over Tertiary sedimentary sequence.,2015.0,2
NG/NOK/83N04/2017/23,Nagaland,Noklak,26.175722,95.030222,Not exposed,2017.0,2
NG/MON/83N2/2017/40,Nagaland,Mon,26.577389,95.096306,Not exposed,2017.0,2
NG/KOH/83K2/2015/171,Nagaland,Kohima,25.704,94.118,Variably thick overburden resting over Tertiary sedimentary sequence.,2015.0,2
NG/PHE/83K2/2015/70,Nagaland,Phek,25.612,94.209, ,2015.0,2
NAG/WOK/83J/4/2016/0112,Nagaland,Wokha,26.212972,94.116583, ,2016.0,2
NG/KOH/83K2/2015/169,Nagaland,Kohima,25.659,94.107,Old river terrace materials mixed with slope wash,2015.0,2
NG/MON/83N01/2017/60,Nagaland,Mon,26.841222,95.079556,Shale,2017.0,2
NAG/ZUN/83K09/2016/102,Nagaland,Kiphire,25.941525,94.652408,Shale,2016.0,2
NG/KOH/83K2/2015/233,Nagaland,Kohima,25.561,94.143,Shale dominated Disangs,2015.0,2
NAG/ZUNH/83J08/2015/ 0065,Nagaland,Zunheboto,26.075722,94.481611,Weathered shale,2015.0,2
NAG/KIP/83K13/2016/037,Nagaland,Kiphire,25.914247,94.841489,Sandstone with intercalation of shale,2016.0,2
NAG/WOK/83J/4/2016/0032,Nagaland,Wokha,26.212861,94.235889,Friable sandstone with thin bands of shale,2016.0,2
NA/DIM/83G13/2020/22,Nagaland,Dimapur,25.77,93.93,"Carbonaceous sandy shale, sandstone & coal seams",2020.0,2
NG/PHE/83K6/2015/301,Nagaland,Phek,25.695,94.459,Shale dominated Disangs,2015.0,2
NG/KOH/83K2/2015/190,Nagaland,Kohima,25.742,94.245,Colluvium,2015.0,2
NG/LON/83J14/2017/8,Nagaland,Longleng,26.535556,94.788056,Shale dominant with siltstone and sandstone.,2017.0,2
NAG/ZUN/83K09/2016/120,Nagaland,Kiphire,25.850458,94.530347,Shale,2016.0,2
NL/MON/83J15/2014/12,Nagaland,Mon,26.41931,94.97369,Siltstone and sandstone belonging to Upper Disang Formation with clayey regolith soil.,2014.0,2
NA/PER/83G10/2020/1,Nagaland,Peren,25.51,93.7,Flaggy sandstone with subordinate shale rare coal,2020.0,2
MAN/SEN/83K04/2015/90,Manipur,Senapati,25.200853,94.134506,Shale,2015.0,2
MN/KAN/83H13/2018/6,Manipur,Kangpokpi,24.788639,93.772167,Weathered sandstone,2018.0,2
MN/JRM/83H02/2020/3,Manipur,Jiribam,24.74,93.15,Weathered massive sandstone.,2020.0,2
MN/NON/83H09/2018/77,Manipur,Noney,24.822953,93.710756,Flaggy sandstone with subordinate shale of Laisong Formation.,2018.0,2
MN/NON/83H05/2018/73,Manipur,Noney,24.766472,93.434167,Shale and  sandstone intercalation of Laisong Formation,2018.0,2
MN/UKH/83K11/2017/100,Manipur,Ukhrul,25.410694,94.500056,Shale,2017.0,2
MAN/SEN/83K03/2015/26,Manipur,Senapati,25.42955,94.053333,Sandstone with intercalation of shale,2015.0,2
MN/KAM/83L09/2017/25,Manipur,Kamjong,24.867139,94.566889,"Oceanic pelagic 
Sediments",2017.0,2
MAN/TAM/83G12/2017/0065,Manipur,Tamenglong,25.058833,93.604028, ,2017.0,2
MN/CHA/83L03/2018/2,Manipur,Chandel,24.272667,94.075083,Shale,2018.0,2
MN/TAM/83H05/2018/3,Manipur,Tamenglong,24.94775,93.492889,Friable sandstone of Jenam Formation,2018.0,2
MN/NON/83H09/2018/63,Manipur,Noney,24.663889,93.679056,Well bedded sandstone with minor shale partings of Upper Disang Formation.,2018.0,2
MN/TAM/83H09/2018/26,Manipur,Tamenglong,24.978389,93.502278,Massive sandstone of Jenam Formation.,2018.0,2
MN/KAM/83L09/2017/39,Manipur,Kamjong,24.919917,94.567111,"Oceanic pelagic 
Sediments",2017.0,2
MN/UKH/83L01/2018/31,Manipur,Ukhrul,24.913611,94.242028,Weathered Sandstone,2018.0,2
MN/NON/83H09/2018/10,Manipur,Noney,24.80425,93.732861,Shale of Upper Disang Formation,2018.0,2
MN/CHU/83H10/2018/80,Manipur,Churachandpur,24.553572,93.711317,Shale with subordinate siltstone,2018.0,2
MN/UKH/83K12/2017/65,Manipur,Ukhrul,25.264278,94.543611,Shale,2017.0,2
MAN/SEN/83K03/2015/73,Manipur,Senapati,25.379878,94.214606,Shale,2015.0,2
MN/TAM/83H01/2018/46,Manipur,Tamenglong,24.80592,93.23789,Cachar,2018.0,2
MAN/SEN/83K03/2015/69,Manipur,Senapati,25.350061,94.220711,Shale,2015.0,2
MAN/TAM/83H09/2009-10/MN-1,Manipur,Tamenglong,24.792333,93.658222,Stone intercalated with thin shale bedding: N5°E-S5°W/45° due west,2009.0,3
MN/CDL/83H16/2020/31,Manipur,Chandel,24.17,93.93,Highly weathered shale,2020.0,2
MN/UKH/83K11/2017/34,Manipur,Ukhrul,25.287361,94.528472,Ophiolite,2017.0,2
MN/CDL/83L04/2020/47,Manipur,Chandel,24.1,94.04,"Shale, siltstone and sandstone of Disang Group",2020.0,2
MN/KAM/83L05/2018/68,Manipur,Kamjong,24.916083,94.486889,UNDIFF. RADIOLARIA & DIATOM BEARING SEDIMENTS,2018.0,2
MN/TEN/83L03/2018/38,Manipur,Tengnoupal,24.4165,94.176944,Splintery Shale,2018.0,2
MAN/TAM/83H09/2009-10/MN-5,Manipur,Tamenglong,24.8133,93.5472, ,2009.0,2
MN/NON/83H09/2018/57,Manipur,Noney,24.872153,93.623861,"Shale, siltstone, Greywacke rhythmite and sandstone of Upper Disang Formation.",2018.0,2
MN/TMG/83H09/2018/002,Manipur,Tamenglong,24.98575,93.497389,"Laisong Formation of Barail Group represented by highly weathered, friable, yellowish to brown colour, ferruginous sandstone with siltstone and shale.",2018.0,3
MN/WEI/83H13/2020/2,Manipur,West Imphal,24.83,93.9,"Shale, siltstone, greywacke rhythmite & sandstone",2020.0,2
MN/KAM/83L05/2018/74,Manipur,Kamjong,24.957303,94.473342,UNDIFF. RADIOLARIA & DIATOM BEARING SEDIMENTS,2018.0,2
MN/CHA/83H15/2018/2,Manipur,Chandel,24.346028,93.954583,Shale,2018.0,2
MN/TAM/83H09/2018/27,Manipur,Tamenglong,24.97775,93.502639,Massive sandstone of Jenam Formation.,2018.0,2
MN/NON/83H10/2018/22,Manipur,Noney,24.685056,93.669,Thick sandstone bed intercalated by shale.,2018.0,2
MAN/UKH/83K08/2015/002,Manipur,Ukhrul,25.063972,94.336,Sandstone,2015.0,2
MN/UKH/83K11/2017/71,Manipur,Ukhrul,25.429639,94.556472,Shale,2017.0,2
MN/UKH/83K11/2017/53,Manipur,Ukhrul,25.419639,94.578556,Shale,2017.0,2
MN/TAM/83H05/2018/23,Manipur,Tamenglong,24.8545,93.449036,Sandstone of Jenam Formation,2018.0,2
MAN/UKH/83K08/2015/026,Manipur,Ukhrul,25.126167,94.456278,Ultramafics,2015.0,2
MAN/TAM/83G12/2017/0051,Manipur,Tamenglong,25.155861,93.677306, ,2017.0,2
MN/TEN/83L03/2018/40,Manipur,Tengnoupal,24.416167,94.176167,Shale,2018.0,2
MN/TAM/83H09/2018/25,Manipur,Tamenglong,24.989697,93.507075,Massive sandstone of Jenam Formation.,2018.0,2
MAN/UKH/83K08/2015/045,Manipur,Ukhrul,25.166833,94.354889,Sandstone,2015.0,2
MN/CCP/83H08/2020/11,Manipur,Churachandpur,24.15,93.3,Coarsed gained sandstone,2020.0,2
MN/PZL/83H03/2020/15,Manipur,Pherzawl,24.27,93.11,Shale with thin bands of sandstone of Jenam Formation.,2020.0,2
MAN/TAM/83G12/2017/0040,Manipur,Tamenglong,25.163333,93.691194, ,2017.0,2
MN/PZL/83H03/2020/11,Manipur,Pherzawl,24.29,93.12,Friable Shale of Jenam Formation.,2020.0,2
MN/CDL/84I01/2020/10,Manipur,Chandel,23.99,94.0,Highly weathered shale,2020.0,2
MAN/TAM/83G12/2017/0079,Manipur,Tamenglong,25.09225,93.619972, ,2017.0,2
MN/KAM/83L05/2018/48,Manipur,Kamjong,24.889031,94.306125,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/KAM/83L09/2017/9,Manipur,Kamjong,24.970167,94.618,"Oceanic pelagic 
Sediments",2017.0,2
MN/CHA/83L03/2018/57,Manipur,Chandel,24.279575,94.077164,Shale,2018.0,2
MN/JRM/83H02/2020/20,Manipur,Jiribam,24.69,93.12,Shale,2020.0,2
MN/PZL/83H02/2020/38,Manipur,Pherzawl,24.52,93.11, ,2020.0,2
MN/KAM/83L05/2018/21,Manipur,Kamjong,24.932631,94.417417,UNDIFFERENTIATED ULTRAMAFIC CUMMULATES,2018.0,2
MN/KAM/83L09/2017/41,Manipur,Kamjong,24.9155,94.578333,"Oceanic pelagic 
Sediments",2017.0,2
MAN/SEN/83K03/2015/47,Manipur,Senapati,25.317878,94.069389,Shale,2015.0,2
MN/NON/83H05/2018/60,Manipur,Noney,24.759667,93.462694,Shale and sandstone intercalation of Upper Disang,2018.0,2
MAN/SEN/83K03/2015/32,Manipur,Senapati,25.446611,94.049511,Sandstone with intercalation of shale,2015.0,2
MN/NON/83H09/2018/80,Manipur,Noney,24.817939,93.688678,Sandstone with shale partings,2018.0,2
MAN/TAM/83G12/2017/0027,Manipur,Tamenglong,25.162583,93.703972, ,2017.0,2
MN/CCP/83H12/2020/31,Manipur,Churachandpur,24.1,93.51,Thick bedded shale,2020.0,2
MN/KAM/83L05/2018/78,Manipur,Kamjong,24.948667,94.4835,UNDIFF. RADIOLARIA & DIATOM BEARING SEDIMENTS,2018.0,2
MN/UKH/83K11/2017/22,Manipur,Ukhrul,25.360389,94.529917,Sandstone,2017.0,2
MN/NON/83H09/2018/6,Manipur,Noney,24.791389,93.735417,"Shale , Siltstone and Sandstone.",2018.0,2
MN/KAM/83L06/2018/8,Manipur,Kamjong,24.684625,94.264253,"SPLINTERY SHALE,SANDSTONE,SILTSTONE& PLANT FOSSILS",2018.0,2
MAN/SEN/83K04/2015/94,Manipur,Senapati,25.255931,94.1254,Shale,2015.0,2
MN/UKH/83K12/2017/11,Manipur,Ukhrul,25.049,94.551028,"Oceanic pelagic 
sediments",2017.0,2
MN/CCP/83H07/2020/5,Manipur,Churachandpur,24.32,93.28,Weathered Sandstone,2020.0,2
MAN/UKH/83K08/2015/032,Manipur,Ukhrul,25.079944,94.294667,Sandstone,2015.0,2
MN/NON/83H10/2018/26,Manipur,Noney,24.634278,93.719639,Sandstone with subordinate shale and siltstone,2018.0,2
MN/NON/83H10/2018/13,Manipur,Noney,24.640639,93.620311,"Sandstone, siltstone and  shale. Sandstones are closely spaced joints.",2018.0,2
MN/CDL/83L04/2020/49,Manipur,Chandel,24.12,94.02,"Shale, siltstone and sandstone of Disang Group",2020.0,2
MAN/UKH/83K08/2015/024,Manipur,Ukhrul,25.128194,94.440417,No exposure,2015.0,2
MN/CCP/83H16/2020/1,Manipur,Churachandpur,24.24,93.85,Barail sandstone,2020.0,2
MN/NON/83H09/2018/39,Manipur,Noney,24.819975,93.576653,Shale of Disang Formation,2018.0,2
MN/CCP/83H07/2020/1,Manipur,Churachandpur,24.33,93.3,Weathered coarse grained sandstone,2020.0,2
MN/NON/83H09/2018/75,Manipur,Noney,24.798042,93.722439,Shale-sandstone intercalation of Laisong Formation,2018.0,2
MAN/SEN/83G14/2015/16,Manipur,Senapati,25.528,93.871,Sandstone dominated Barails,2015.0,2
MN/CDL/83L04/2020/9,Manipur,Chandel,24.06,94.04,Barail sandstone,2020.0,2
MN/TML/83G08/2020/52,Manipur,Tamenglong,25.07,93.43, ,2020.0,2
MN/TAM/83H09/2018/19,Manipur,Tamenglong,24.984722,93.524917,Massive friable sandstone of Laisong Formation.,2018.0,2
MN/CDL/83L04/2020/45,Manipur,Chandel,24.22,94.07,Barail sandstone,2020.0,2
MN/CHA/83L03/2018/10,Manipur,Chandel,24.267194,94.111889,Shale,2018.0,2
MN/TGPL/83L03/2018/009,Manipur,Tengnoupal,24.813306,93.243417,Represented by buff to khaki green shale with thin intercalations of buff colour siltstone of Upper Disang Formation (Ocean Pelagic Sediments),2018.0,2
MN/CDL/83L04/2020/46,Manipur,Chandel,24.12,94.05,"Shale, siltstone and sandstone of Disang Group",2020.0,2
MN/NON/83H09/2018/32,Manipur,Noney,24.860347,93.572383,Sandstone and shale of Disang,2018.0,2
MN/NON/83H10/2018/7,Manipur,Noney,24.698392,93.644183,"Shale, siltstone, Greywacke rhythmite and sandstone of Upper Disang Formation.",2018.0,2
MN/UKH/83K11/2017/32,Manipur,Ukhrul,25.28775,94.527667,Ophiolite,2017.0,2
MN/TEN/83L03/2018/18,Manipur,Tengnoupal,24.454953,94.225406,Shale,2018.0,2
MN/UKH/83K11/2017/61,Manipur,Ukhrul,25.409417,94.599722,Shale,2017.0,2
MN/UKH/83K11/2017/57,Manipur,Ukhrul,25.400639,94.620639,Shale,2017.0,2
MN/UKH/83K12/2017/25,Manipur,Ukhrul,25.057167,94.532194,"Oceanic pelagic 
sediments",2017.0,2
MN/PZL/83H04/2020/14,Manipur,Pherzawl,24.24,93.19,Friable shale of Jenam Formation.,2020.0,2
MAN/SEN/83K03/2015/51,Manipur,Senapati,25.332489,94.080258,Shale,2015.0,2
MN/NON/83H09/2018/1,Manipur,Noney,24.801111,93.653111,Shale and Siltstone od Upper Disang Formation,2018.0,2
MN/CHU/83H10/2018/83,Manipur,Churachandpur,24.534017,93.680433,"Shale, siltstone and sandstone of Upper Disang Formation.",2018.0,2
MN/CCP/83H12/2020/12,Manipur,Churachandpur,24.11,93.52,Massive shale,2020.0,2
MN/TEN/83L03/2018/83,Manipur,Tengnoupal,24.489728,94.191686,Shale and Sandstone,2018.0,2
MN/UKH/83K12/2017/47,Manipur,Ukhrul,25.101972,94.5125,"Oceanic pelagic 
sediments",2017.0,2
MN/KAM/83L06/2018/11,Manipur,Kamjong,24.686651,94.258667,"SPLINTERY SHALE,SANDSTONE,SILTSTONE& PLANT FOSSILS",2018.0,2
MN/CDL/83L04/2020/76,Manipur,Chandel,24.19,94.01,"Shale, siltstones of Disang Group",2020.0,2
MN/KAM/83L09/2017/40,Manipur,Kamjong,24.920056,94.568778,"Oceanic pelagic 
Sediments",2017.0,2
MN/TEN/83L03/2018/69,Manipur,Tengnoupal,24.441683,94.179211,Disang,2018.0,2
MN/NON/83H09/2018/4,Manipur,Noney,24.787667,93.666667,Sandstone and Shale,2018.0,2
MAN/TAM/83G12/2017/0003,Manipur,Tamenglong,25.168028,93.748972, ,2017.0,2
MN/CDL/83H16/2020/36,Manipur,Chandel,24.01,93.97,"Shale, siltstone and sandstone of Disang Group",2020.0,2
MAN/TAM/83G12/2017/0060,Manipur,Tamenglong,25.029333,93.586167, ,2017.0,2
MN/BNP/83H15/2020/3,Manipur,Bishnupur,24.32,93.76,shale,2020.0,2
MAN/SEN/83K03/2015/77,Manipur,Senapati,25.268519,94.047614,Shale,2015.0,2
MN/CDL/83L04/2020/3,Manipur,Chandel,24.22,94.09,Barail sandstone,2020.0,2
MN/TEN/83L03/2018/70,Manipur,Tengnoupal,24.439842,94.184347,Disang,2018.0,2
MN/TMLG/83H1/2016/01,Manipur,Tamenglong,24.813889,93.245222,Black carbonaceous shale is present which is fractured and thus exposed more area to weathering. The bedrock being highly weathered to give rise to soil and thus possess no strength to withstand.,2016.0,2
MN/CCP/83H11/2020/1,Manipur,Churachandpur,24.33,93.66,Sand and soil,2020.0,3
MN/NON/83H05/2018/38,Manipur,Noney,24.824111,93.474139,Shale and sandstone intercalation of Upper Disang,2018.0,2
MN/NON/83H05/2018/52,Manipur,Noney,24.768694,93.45725,Shale and sandstone intercalation of Upper Disang,2018.0,2
MN/UKH/83K11/2017/72,Manipur,Ukhrul,25.489611,94.553306,Shale,2017.0,2
MAN/SEN/83K03/2015/84,Manipur,Senapati,25.261617,94.079422,Shale,2015.0,2
MN/PZL/83H03/2020/20,Manipur,Pherzawl,24.32,93.16,Shale of Jenam Formation.,2020.0,2
MN/KAM/83L05/2018/6,Manipur,Kamjong,24.796417,94.398786,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/UKH/83K11/2017/101,Manipur,Ukhrul,25.466278,94.552528,Shale,2017.0,2
MN/NON/83H05/2018/55,Manipur,Noney,24.766667,93.458111,Shale and sandstone intercalation of Upper Disang,2018.0,2
MN/NON/83H09/2018/56,Manipur,Noney,24.864739,93.625244,"Shale, siltstone, Greywacke rhythmite and sandstone of Upper Disang Formation.",2018.0,2
MN/NON/83H05/2018/21,Manipur,Noney,24.834694,93.459167,Sandstone of Laisong Formation,2018.0,2
MN/UKH/83L01/2018/23,Manipur,Ukhrul,24.946944,94.191194,Weathered Shale,2018.0,2
MN/NON/83H10/2018/21,Manipur,Noney,24.679639,93.669667,"Shale, siltstone and sandstone alteration",2018.0,2
MN/KAM/83L05/2018/34,Manipur,Kamjong,24.818713,94.355182,"SHALE,SILTSTONE,SANDSTONE & CONCRETIONARY NODULES",2018.0,2
MN/NON/83H05/2018/53,Manipur,Noney,24.768472,93.457389,Shale and sandstone intercalation of Upper Disang,2018.0,2
MAN/SEN/83K03/2015/15,Manipur,Senapati,25.417653,94.084694,Shale,2015.0,2
MN/KAM/83L09/2017/34,Manipur,Kamjong,24.939167,94.548889,"Oceanic pelagic 
Sediments",2017.0,2
MN/NON/83H10/2018/79,Manipur,Noney,24.733256,93.701856,"Shale, siltstone and sandstone of Upper Disang Formation.",2018.0,2
MAN/SEN/83K07/2015/061,Manipur,Senapati,25.34725,94.334444,Sandstone and shale,2015.0,2
MAN/SEN/83K04/2015/87,Manipur,Senapati,25.240539,94.114492,Shale,2015.0,2
MN/UKH/83K11/2017/73,Manipur,Ukhrul,25.493694,94.555833,Shale,2017.0,2
MN/UKH/83K12/2017/63,Manipur,Ukhrul,25.373639,94.555333,Shale,2017.0,2
MAN/TAM/83G12/2017/0039,Manipur,Tamenglong,25.164278,93.691361, ,2017.0,2
MN/UKH/83L05/2018/3,Manipur,Ukhrul,24.898438,94.328686,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/CDL/83L04/2020/64,Manipur,Chandel,24.14,94.01,Olistostromal unit of Disang Group,2020.0,2
MN/UKH/83K11/2017/77,Manipur,Ukhrul,25.492333,94.555444,Shale,2017.0,2
MAN/TAM/83G12/2017/0062,Manipur,Tamenglong,25.054083,93.603694, ,2017.0,2
MN/CCP/83H12/2020/19,Manipur,Churachandpur,24.02,93.56,Grey Shale,2020.0,2
MN/UKH/83K11/2017/24,Manipur,Ukhrul,25.3375,94.527806,Ophiolite,2017.0,2
MAN/SEN/83K04/2015/96,Manipur,Senapati,25.085833,94.107222,Sandstone,2015.0,2
MN/KAN/83L02/2018/12,Manipur,Kangpokpi,24.709111,94.198528,Highly weathered and splintery shales,2018.0,2
MN/CDL/84I01/2020/12,Manipur,Chandel,23.95,94.07,Olistostromal unit of Disang Group,2020.0,2
MAN/TAM/83G12/2017/0108,Manipur,Tamenglong,25.118083,93.649472, ,2017.0,2
MAN/TAM/83G12/2017/0008,Manipur,Tamenglong,25.167444,93.735472, ,2017.0,2
MN/UKH/83K11/2017/96,Manipur,Ukhrul,25.413,94.541333,Shale,2017.0,2
MAN/SEN/83K03/2015/75,Manipur,Senapati,25.268703,94.045883,Shale,2015.0,2
MN/KAM/83L05/2018/8,Manipur,Kamjong,24.797,94.409028,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/UKH/83K11/2017/43,Manipur,Ukhrul,25.397944,94.551083,Shale,2017.0,2
MN/UKH/83L01/2018/43,Manipur,Ukhrul,24.982917,94.162639,Sandstone,2018.0,2
MN/PZL/83H04/2020/12,Manipur,Pherzawl,24.22,93.2,SPLINTERY SHALE of Renji Formation.,2020.0,2
MN/NON/83H10/2018/41,Manipur,Noney,24.645275,93.628828,Shale and siltstone with subordinate sandstone laminae.,2018.0,2
MN/CHA/83L03/2018/58,Manipur,Chandel,24.289019,94.073331,Shale,2018.0,2
MAN/TAM/83G12/2017/0095,Manipur,Tamenglong,25.115889,93.639611, ,2017.0,2
MAN/TAM/83G12/2017/0117,Manipur,Tamenglong,25.130722,93.663583, ,2017.0,2
MN/CDL/83L04/2020/21,Manipur,Chandel,24.2,94.1,Olistostromal unit of Disang Group,2020.0,2
MN/KAM/83L09/2017/14,Manipur,Kamjong,24.958833,94.618917,Shale,2017.0,2
MN/KAM/83L09/2017/47,Manipur,Kamjong,24.817028,94.534528,"Oceanic pelagic 
Sediments",2017.0,2
MN/CDL/83H16/2020/16,Manipur,Chandel,24.23,93.94,"Shale, siltstone and sandstone of Disang Group",2020.0,2
MN/TAM/83H05/2018/12,Manipur,Tamenglong,24.987667,93.494361,Sandstone of Jenam Formation,2018.0,2
MN/NON/83H10/2018/57,Manipur,Noney,24.62775,93.604611,Intercalation of shale in sandstone.,2018.0,2
MN/CCP/83H08/2020/24,Manipur,Churachandpur,24.14,93.38,Weathered Sandstone,2020.0,2
MN/NON/83H09/2018/5,Manipur,Noney,24.79825,93.724083,"Shale, Sandstone and Siltstone",2018.0,2
MN/TMG/83H09/2018/001,Manipur,Tamenglong,25.047833,92.789306,"Laisong Formation of Barail Group represented by highly weathered, friable, yellowish to brown colour, ferruginous sandstone intercalated with siltstone and shale.",2018.0,3
MAN/TAM/83G12/2017/0104,Manipur,Tamenglong,25.11775,93.647222, ,2017.0,2
MN/KAN/83H13/2018/16,Manipur,Kangpokpi,24.864833,93.772583,Weathered shale and sandstone,2018.0,2
MN/NON/83H10/2018/70,Manipur,Noney,24.804586,93.655719,Flaggy sandstone with subordinate shale of Laisong Formation.,2018.0,2
MN/KAM/83L05/2018/65,Manipur,Kamjong,24.824278,94.322472,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/CHU/83H10/2018/35,Manipur,Churachandpur,24.607528,93.713778,"Flaggy sandstone, shale and siltstone alteration",2018.0,2
MN/CHU/83H10/2018/37,Manipur,Churachandpur,24.612992,93.670236,Splintery shale with siltstone and sandstone of Lower Disang Formation.,2018.0,2
MAN/TAM/83G12/2017/0057,Manipur,Tamenglong,25.013472,93.530472, ,2017.0,2
MN/UKH/83K12/2017/10,Manipur,Ukhrul,25.050694,94.555139,"Oceanic pelagic 
sediments",2017.0,2
MN/KAM/83L05/2018/50,Manipur,Kamjong,24.910619,94.321092,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/NON/83H09/2018/37,Manipur,Noney,24.829333,93.507056,Shale of Disang Formation,2018.0,2
MN/TAM/83H09/2018/22,Manipur,Tamenglong,24.986861,93.506028,Siltstone and clay. The rock exposes exfoliation type of weathering which are very friable.,2018.0,2
MN/NON/83H09/2018/50,Manipur,Noney,24.796319,93.737025,"Shale, siltstone and sandstone of Upper Disang Formation.",2018.0,2
MN/TAM/83H05/2018/1,Manipur,Tamenglong,24.983806,93.497528,sandstone of Jenam Formation,2018.0,3
MAN/SEN/83K03/2015/10,Manipur,Senapati,25.454017,94.124572,Sandstone,2015.0,2
MN/UKH/83K11/2017/39,Manipur,Ukhrul,25.288417,94.539528,Ophiolite,2017.0,2
MAN/TAM/83G12/2017/0046,Manipur,Tamenglong,25.158083,93.684944, ,2017.0,2
MN/CCP/83H11/2020/8,Manipur,Churachandpur,24.15,93.55,Sandstone and shale,2020.0,2
MN/KAM/83L05/2018/26,Manipur,Kamjong,24.839028,94.357083,"SHALE,SILTSTONE,SANDSTONE & CONCRETIONARY NODULES",2018.0,2
MAN/TAM/83G12/2017/0138,Manipur,Tamenglong,25.157092,93.682686, ,2017.0,2
MN/KAM/83L06/2018/5,Manipur,Kamjong,24.655226,94.292756,"SHALE,SILTSTONE,SANDSTONE & CONCRETIONARY NODULES",2018.0,2
MN/CDL/83L04/2020/84,Manipur,Chandel,24.15,94.1,Olistostromal unit of Disang Group,2020.0,2
MAN/TAM/83G12/2017/0049,Manipur,Tamenglong,25.155917,93.681583, ,2017.0,2
MN/CCP/83H12/2020/35,Manipur,Churachandpur,24.17,93.58,massive shale,2020.0,2
MN/NON/83H10/2018/65,Manipur,Noney,24.658206,93.625503,"Shale, siltstone and sandstone of Upper Disang Formation.",2018.0,2
MN/CCP/83H11/2020/41,Manipur,Churachandpur,24.34,93.66,"Shale, siltstone and sandstone intercalation",2020.0,2
MN/KAM/83L05/2018/23,Manipur,Kamjong,24.847611,94.357889,"SHALE,SILTSTONE,SANDSTONE & CONCRETIONARY NODULES",2018.0,2
MN/CCP/83H11/2020/27,Manipur,Churachandpur,24.33,93.67,shale,2020.0,2
MN/NON/83H10/2018/52,Manipur,Noney,24.639,93.611556,Splintery shale and sandstone beds.,2018.0,2
MAN/TAM/83G12/2017/0006,Manipur,Tamenglong,25.169028,93.741083, ,2017.0,2
MN/KAM/83L09/2017/4,Manipur,Kamjong,24.821028,94.50425,"Oceanic pelagic 
Sediments",2017.0,2
MN/UKH/83K11/2017/90,Manipur,Ukhrul,25.466528,94.552028,Shale,2017.0,2
MAN/SEN/83K2/2015/205,Manipur,Senapati,25.514,94.137,Old slide debris mixed with colluvial material.,2015.0,2
MAN/TAM/83G12/2017/0036,Manipur,Tamenglong,25.165472,93.695528, ,2017.0,2
MN/KAM/83L09/2017/17,Manipur,Kamjong,24.8905,94.607056,"Oceanic pelagic 
Sediments",2017.0,2
